Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
7112007,7/11/2007,711,Wednesday,2007,7,11,28,98
7112008,7/11/2008,711,Friday,2008,7,11,28,101
7112009,7/11/2009,711,Saturday,2009,7,11,28,117
7112010,7/11/2010,711,Sunday,2010,7,11,29,103
7112011,7/11/2011,711,Monday,2011,7,11,29,82
7112012,7/11/2012,711,Wednesday,2012,7,11,29,74
7112013,7/11/2013,711,Thursday,2013,7,11,28,88
7112014,7/11/2014,711,Friday,2014,7,11,28,95
7112015,7/11/2015,711,Saturday,2015,7,11,28,137
7112016,7/11/2016,711,Monday,2016,7,11,29,105
7122006,7/12/2006,712,Wednesday,2006,7,12,29,82
7122007,7/12/2007,712,Thursday,2007,7,12,28,105
7122008,7/12/2008,712,Saturday,2008,7,12,28,125
7122009,7/12/2009,712,Sunday,2009,7,12,29,141
7122010,7/12/2010,712,Monday,2010,7,12,29,81
7122011,7/12/2011,712,Tuesday,2011,7,12,29,73
7122012,7/12/2012,712,Thursday,2012,7,12,29,89
7122013,7/12/2013,712,Friday,2013,7,12,28,92
7122014,7/12/2014,712,Saturday,2014,7,12,28,120
7122015,7/12/2015,712,Sunday,2015,7,12,29,129
7122016,7/12/2016,712,Tuesday,2016,7,12,29,81
7132006,7/13/2006,713,Thursday,2006,7,13,29,119
7132007,7/13/2007,713,Friday,2007,7,13,28,121
7132008,7/13/2008,713,Sunday,2008,7,13,29,111
7132009,7/13/2009,713,Monday,2009,7,13,29,71
7132010,7/13/2010,713,Tuesday,2010,7,13,29,65
7132011,7/13/2011,713,Wednesday,2011,7,13,29,87
7132012,7/13/2012,713,Friday,2012,7,13,29,94
7132013,7/13/2013,713,Saturday,2013,7,13,28,109
7132014,7/13/2014,713,Sunday,2014,7,13,29,109
7132015,7/13/2015,713,Monday,2015,7,13,29,99
7132016,7/13/2016,713,Wednesday,2016,7,13,29,70
7142006,7/14/2006,714,Friday,2006,7,14,29,139
7142007,7/14/2007,714,Saturday,2007,7,14,28,177
7142008,7/14/2008,714,Monday,2008,7,14,29,66
7142009,7/14/2009,714,Tuesday,2009,7,14,29,83
7142010,7/14/2010,714,Wednesday,2010,7,14,29,75
7142011,7/14/2011,714,Thursday,2011,7,14,29,101
7142012,7/14/2012,714,Saturday,2012,7,14,29,129
7142013,7/14/2013,714,Sunday,2013,7,14,29,130
7142014,7/14/2014,714,Monday,2014,7,14,29,80
7142015,7/14/2015,714,Tuesday,2015,7,14,29,97
7142016,7/14/2016,714,Thursday,2016,7,14,29,106
7152006,7/15/2006,715,Saturday,2006,7,15,29,174
7152007,7/15/2007,715,Sunday,2007,7,15,29,148
7152008,7/15/2008,715,Tuesday,2008,7,15,29,87
7152009,7/15/2009,715,Wednesday,2009,7,15,29,76
7152010,7/15/2010,715,Thursday,2010,7,15,29,88
7152011,7/15/2011,715,Friday,2011,7,15,29,112
7152012,7/15/2012,715,Sunday,2012,7,15,30,112
7152013,7/15/2013,715,Monday,2013,7,15,29,77
7152014,7/15/2014,715,Tuesday,2014,7,15,29,64
7152015,7/15/2015,715,Wednesday,2015,7,15,29,71
7152016,7/15/2016,715,Friday,2016,7,15,29,123
7162006,7/16/2006,716,Sunday,2006,7,16,30,144
7162007,7/16/2007,716,Monday,2007,7,16,29,108
7162008,7/16/2008,716,Wednesday,2008,7,16,29,75
7162009,7/16/2009,716,Thursday,2009,7,16,29,102
7162010,7/16/2010,716,Friday,2010,7,16,29,102
7162011,7/16/2011,716,Saturday,2011,7,16,29,122
7162012,7/16/2012,716,Monday,2012,7,16,30,94
7162013,7/16/2013,716,Tuesday,2013,7,16,29,84
7162014,7/16/2014,716,Wednesday,2014,7,16,29,99
7162015,7/16/2015,716,Thursday,2015,7,16,29,95
7162016,7/16/2016,716,Saturday,2016,7,16,29,142
7172006,7/17/2006,717,Monday,2006,7,17,30,96
7172007,7/17/2007,717,Tuesday,2007,7,17,29,91
7172008,7/17/2008,717,Thursday,2008,7,17,29,87
7172009,7/17/2009,717,Friday,2009,7,17,29,97
7172010,7/17/2010,717,Saturday,2010,7,17,29,116
7172011,7/17/2011,717,Sunday,2011,7,17,30,125
7172012,7/17/2012,717,Tuesday,2012,7,17,30,81
7172013,7/17/2013,717,Wednesday,2013,7,17,29,86
7172014,7/17/2014,717,Thursday,2014,7,17,29,88
7172015,7/17/2015,717,Friday,2015,7,17,29,123
7172016,7/17/2016,717,Sunday,2016,7,17,30,130
7182006,7/18/2006,718,Tuesday,2006,7,18,30,91
7182007,7/18/2007,718,Wednesday,2007,7,18,29,96
7182008,7/18/2008,718,Friday,2008,7,18,29,87
7182009,7/18/2009,718,Saturday,2009,7,18,29,146
7182010,7/18/2010,718,Sunday,2010,7,18,30,110
7182011,7/18/2011,718,Monday,2011,7,18,30,76
7182012,7/18/2012,718,Wednesday,2012,7,18,30,84
7182013,7/18/2013,718,Thursday,2013,7,18,29,103
7182014,7/18/2014,718,Friday,2014,7,18,29,91
7182015,7/18/2015,718,Saturday,2015,7,18,29,128
7182016,7/18/2016,718,Monday,2016,7,18,30,92
7192006,7/19/2006,719,Wednesday,2006,7,19,30,95
7192007,7/19/2007,719,Thursday,2007,7,19,29,105
7192008,7/19/2008,719,Saturday,2008,7,19,29,133
7192009,7/19/2009,719,Sunday,2009,7,19,30,125
7192010,7/19/2010,719,Monday,2010,7,19,30,76
7192011,7/19/2011,719,Tuesday,2011,7,19,30,94
7192012,7/19/2012,719,Thursday,2012,7,19,30,73
7192013,7/19/2013,719,Friday,2013,7,19,29,89
7192014,7/19/2014,719,Saturday,2014,7,19,29,142
7192015,7/19/2015,719,Sunday,2015,7,19,30,113
7192016,7/19/2016,719,Tuesday,2016,7,19,30,81
7202006,7/20/2006,720,Thursday,2006,7,20,30,95
7202007,7/20/2007,720,Friday,2007,7,20,29,125
7202008,7/20/2008,720,Sunday,2008,7,20,30,105
7202009,7/20/2009,720,Monday,2009,7,20,30,78
7202010,7/20/2010,720,Tuesday,2010,7,20,30,75
7202011,7/20/2011,720,Wednesday,2011,7,20,30,74
7202012,7/20/2012,720,Friday,2012,7,20,30,100
7202013,7/20/2013,720,Saturday,2013,7,20,29,114
7202014,7/20/2014,720,Sunday,2014,7,20,30,102
7202015,7/20/2015,720,Monday,2015,7,20,30,69
7202016,7/20/2016,720,Wednesday,2016,7,20,30,99
7212006,7/21/2006,721,Friday,2006,7,21,30,107
7212007,7/21/2007,721,Saturday,2007,7,21,29,148
7212008,7/21/2008,721,Monday,2008,7,21,30,70
7212009,7/21/2009,721,Tuesday,2009,7,21,30,79
7212010,7/21/2010,721,Wednesday,2010,7,21,30,67
7212011,7/21/2011,721,Thursday,2011,7,21,30,92
7212012,7/21/2012,721,Saturday,2012,7,21,30,126
7212013,7/21/2013,721,Sunday,2013,7,21,30,106
7212014,7/21/2014,721,Monday,2014,7,21,30,95
7212015,7/21/2015,721,Tuesday,2015,7,21,30,90
7212016,7/21/2016,721,Thursday,2016,7,21,30,104
7222006,7/22/2006,722,Saturday,2006,7,22,30,114
7222007,7/22/2007,722,Sunday,2007,7,22,30,147
7222008,7/22/2008,722,Tuesday,2008,7,22,30,99
7222009,7/22/2009,722,Wednesday,2009,7,22,30,78
7222010,7/22/2010,722,Thursday,2010,7,22,30,72
7222011,7/22/2011,722,Friday,2011,7,22,30,82
7222012,7/22/2012,722,Sunday,2012,7,22,31,141
7222013,7/22/2013,722,Monday,2013,7,22,30,79
7222014,7/22/2014,722,Tuesday,2014,7,22,30,69
7222015,7/22/2015,722,Wednesday,2015,7,22,30,98
7222016,7/22/2016,722,Friday,2016,7,22,30,128
7232006,7/23/2006,723,Sunday,2006,7,23,31,138
7232007,7/23/2007,723,Monday,2007,7,23,30,103
7232008,7/23/2008,723,Wednesday,2008,7,23,30,98
7232009,7/23/2009,723,Thursday,2009,7,23,30,85
7232010,7/23/2010,723,Friday,2010,7,23,30,113
7232011,7/23/2011,723,Saturday,2011,7,23,30,125
7232012,7/23/2012,723,Monday,2012,7,23,31,84
7232013,7/23/2013,723,Tuesday,2013,7,23,30,72
7232014,7/23/2014,723,Wednesday,2014,7,23,30,87
7232015,7/23/2015,723,Thursday,2015,7,23,30,100
7232016,7/23/2016,723,Saturday,2016,7,23,30,106
7242006,7/24/2006,724,Monday,2006,7,24,31,109
7242007,7/24/2007,724,Tuesday,2007,7,24,30,101
7242008,7/24/2008,724,Thursday,2008,7,24,30,84
7242009,7/24/2009,724,Friday,2009,7,24,30,95
7242010,7/24/2010,724,Saturday,2010,7,24,30,122
7242011,7/24/2011,724,Sunday,2011,7,24,31,120
7242012,7/24/2012,724,Tuesday,2012,7,24,31,89
7242013,7/24/2013,724,Wednesday,2013,7,24,30,79
7242014,7/24/2014,724,Thursday,2014,7,24,30,83
7242015,7/24/2015,724,Friday,2015,7,24,30,112
7242016,7/24/2016,724,Sunday,2016,7,24,31,119
7252006,7/25/2006,725,Tuesday,2006,7,25,31,95
7252007,7/25/2007,725,Wednesday,2007,7,25,30,90
7252008,7/25/2008,725,Friday,2008,7,25,30,120
7252009,7/25/2009,725,Saturday,2009,7,25,30,141
7252010,7/25/2010,725,Sunday,2010,7,25,31,116
7252011,7/25/2011,725,Monday,2011,7,25,31,79
7252012,7/25/2012,725,Wednesday,2012,7,25,31,82
7252013,7/25/2013,725,Thursday,2013,7,25,30,92
7252014,7/25/2014,725,Friday,2014,7,25,30,100
7252015,7/25/2015,725,Saturday,2015,7,25,30,150
7252016,7/25/2016,725,Monday,2016,7,25,31,88
7262006,7/26/2006,726,Wednesday,2006,7,26,31,81
7262007,7/26/2007,726,Thursday,2007,7,26,30,91
7262008,7/26/2008,726,Saturday,2008,7,26,30,135
7262009,7/26/2009,726,Sunday,2009,7,26,31,140
7262010,7/26/2010,726,Monday,2010,7,26,31,81
7262011,7/26/2011,726,Tuesday,2011,7,26,31,76
7262012,7/26/2012,726,Thursday,2012,7,26,31,110
7262013,7/26/2013,726,Friday,2013,7,26,30,95
7262014,7/26/2014,726,Saturday,2014,7,26,30,133
7262015,7/26/2015,726,Sunday,2015,7,26,31,144
7262016,7/26/2016,726,Tuesday,2016,7,26,31,79
7272006,7/27/2006,727,Thursday,2006,7,27,31,96
7272007,7/27/2007,727,Friday,2007,7,27,30,128
7272008,7/27/2008,727,Sunday,2008,7,27,31,129
7272009,7/27/2009,727,Monday,2009,7,27,31,82
7272010,7/27/2010,727,Tuesday,2010,7,27,31,74
7272011,7/27/2011,727,Wednesday,2011,7,27,31,85
7272012,7/27/2012,727,Friday,2012,7,27,31,78
7272013,7/27/2013,727,Saturday,2013,7,27,30,132
7272014,7/27/2014,727,Sunday,2014,7,27,31,123
7272015,7/27/2015,727,Monday,2015,7,27,31,94
7272016,7/27/2016,727,Wednesday,2016,7,27,31,101
7282006,7/28/2006,728,Friday,2006,7,28,31,117
7282007,7/28/2007,728,Saturday,2007,7,28,30,173
7282008,7/28/2008,728,Monday,2008,7,28,31,76
7282009,7/28/2009,728,Tuesday,2009,7,28,31,84
7282010,7/28/2010,728,Wednesday,2010,7,28,31,73
7282011,7/28/2011,728,Thursday,2011,7,28,31,99
7282012,7/28/2012,728,Saturday,2012,7,28,31,151
7282013,7/28/2013,728,Sunday,2013,7,28,31,101
7282014,7/28/2014,728,Monday,2014,7,28,31,70
7282015,7/28/2015,728,Tuesday,2015,7,28,31,91
7282016,7/28/2016,728,Thursday,2016,7,28,31,90
7292006,7/29/2006,729,Saturday,2006,7,29,31,140
7292007,7/29/2007,729,Sunday,2007,7,29,31,143
7292008,7/29/2008,729,Tuesday,2008,7,29,31,90
7292009,7/29/2009,729,Wednesday,2009,7,29,31,70
7292010,7/29/2010,729,Thursday,2010,7,29,31,80
7292011,7/29/2011,729,Friday,2011,7,29,31,123
7292012,7/29/2012,729,Sunday,2012,7,29,32,106
7292013,7/29/2013,729,Monday,2013,7,29,31,72
7292014,7/29/2014,729,Tuesday,2014,7,29,31,71
7292015,7/29/2015,729,Wednesday,2015,7,29,31,85
7292016,7/29/2016,729,Friday,2016,7,29,31,103
7302006,7/30/2006,730,Sunday,2006,7,30,32,142
7302007,7/30/2007,730,Monday,2007,7,30,31,109
7302008,7/30/2008,730,Wednesday,2008,7,30,31,76
7302009,7/30/2009,730,Thursday,2009,7,30,31,83
7302010,7/30/2010,730,Friday,2010,7,30,31,98
7302011,7/30/2011,730,Saturday,2011,7,30,31,131
7302012,7/30/2012,730,Monday,2012,7,30,32,108
7302013,7/30/2013,730,Tuesday,2013,7,30,31,76
7302014,7/30/2014,730,Wednesday,2014,7,30,31,87
7302015,7/30/2015,730,Thursday,2015,7,30,31,99
7302016,7/30/2016,730,Saturday,2016,7,30,31,140
7312006,7/31/2006,731,Monday,2006,7,31,32,80
7312007,7/31/2007,731,Tuesday,2007,7,31,31,110
7312008,7/31/2008,731,Thursday,2008,7,31,31,79
7312009,7/31/2009,731,Friday,2009,7,31,31,93
7312010,7/31/2010,731,Saturday,2010,7,31,31,122
7312011,7/31/2011,731,Sunday,2011,7,31,32,130
7312012,7/31/2012,731,Tuesday,2012,7,31,32,76
7312013,7/31/2013,731,Wednesday,2013,7,31,31,70
7312014,7/31/2014,731,Thursday,2014,7,31,31,70
7312015,7/31/2015,731,Friday,2015,7,31,31,127
7312016,7/31/2016,731,Sunday,2016,7,31,32,108
8012006,8/1/2006,801,Tuesday,2006,8,1,32,102
8012007,8/1/2007,801,Wednesday,2007,8,1,31,124
8012008,8/1/2008,801,Friday,2008,8,1,31,112
8012009,8/1/2009,801,Saturday,2009,8,1,31,144
8012010,8/1/2010,801,Sunday,2010,8,1,32,101
8012011,8/1/2011,801,Monday,2011,8,1,32,92
8012012,8/1/2012,801,Wednesday,2012,8,1,32,92
8012013,8/1/2013,801,Thursday,2013,8,1,31,86
8012014,8/1/2014,801,Friday,2014,8,1,31,106
8012015,8/1/2015,801,Saturday,2015,8,1,31,137
8012016,8/1/2016,801,Monday,2016,8,1,32,85
8022006,8/2/2006,802,Wednesday,2006,8,2,32,99
8022007,8/2/2007,802,Thursday,2007,8,2,31,119
8022008,8/2/2008,802,Saturday,2008,8,2,31,165
8022009,8/2/2009,802,Sunday,2009,8,2,32,136
8022010,8/2/2010,802,Monday,2010,8,2,32,84
8022011,8/2/2011,802,Tuesday,2011,8,2,32,91
8022012,8/2/2012,802,Thursday,2012,8,2,32,108
8022013,8/2/2013,802,Friday,2013,8,2,31,109
8022014,8/2/2014,802,Saturday,2014,8,2,31,142
8022015,8/2/2015,802,Sunday,2015,8,2,32,146
8022016,8/2/2016,802,Tuesday,2016,8,2,32,97
8032006,8/3/2006,803,Thursday,2006,8,3,32,118
8032007,8/3/2007,803,Friday,2007,8,3,31,147
8032008,8/3/2008,803,Sunday,2008,8,3,32,120
8032009,8/3/2009,803,Monday,2009,8,3,32,102
8032010,8/3/2010,803,Tuesday,2010,8,3,32,84
8032011,8/3/2011,803,Wednesday,2011,8,3,32,95
8032012,8/3/2012,803,Friday,2012,8,3,32,97
8032013,8/3/2013,803,Saturday,2013,8,3,31,129
8032014,8/3/2014,803,Sunday,2014,8,3,32,102
8032015,8/3/2015,803,Monday,2015,8,3,32,84
8032016,8/3/2016,803,Wednesday,2016,8,3,32,114
8042006,8/4/2006,804,Friday,2006,8,4,32,105
8042007,8/4/2007,804,Saturday,2007,8,4,31,157
8042008,8/4/2008,804,Monday,2008,8,4,32,83
8042009,8/4/2009,804,Tuesday,2009,8,4,32,100
8042010,8/4/2010,804,Wednesday,2010,8,4,32,71
8042011,8/4/2011,804,Thursday,2011,8,4,32,111
8042012,8/4/2012,804,Saturday,2012,8,4,32,138
8042013,8/4/2013,804,Sunday,2013,8,4,32,112
8042014,8/4/2014,804,Monday,2014,8,4,32,84
8042015,8/4/2015,804,Tuesday,2015,8,4,32,102
8042016,8/4/2016,804,Thursday,2016,8,4,32,100
8052006,8/5/2006,805,Saturday,2006,8,5,32,167
8052007,8/5/2007,805,Sunday,2007,8,5,32,138
8052008,8/5/2008,805,Tuesday,2008,8,5,32,79
8052009,8/5/2009,805,Wednesday,2009,8,5,32,80
8052010,8/5/2010,805,Thursday,2010,8,5,32,74
8052011,8/5/2011,805,Friday,2011,8,5,32,110
8052012,8/5/2012,805,Sunday,2012,8,5,33,130
8052013,8/5/2013,805,Monday,2013,8,5,32,87
8052014,8/5/2014,805,Tuesday,2014,8,5,32,83
8052015,8/5/2015,805,Wednesday,2015,8,5,32,83
8052016,8/5/2016,805,Friday,2016,8,5,32,117
8062006,8/6/2006,806,Sunday,2006,8,6,33,137
8062007,8/6/2007,806,Monday,2007,8,6,32,102
8062008,8/6/2008,806,Wednesday,2008,8,6,32,87
8062009,8/6/2009,806,Thursday,2009,8,6,32,92
8062010,8/6/2010,806,Friday,2010,8,6,32,107
8062011,8/6/2011,806,Saturday,2011,8,6,32,120
8062012,8/6/2012,806,Monday,2012,8,6,33,98
8062013,8/6/2013,806,Tuesday,2013,8,6,32,102
8062014,8/6/2014,806,Wednesday,2014,8,6,32,66
8062015,8/6/2015,806,Thursday,2015,8,6,32,98
8062016,8/6/2016,806,Saturday,2016,8,6,32,164
8072006,8/7/2006,807,Monday,2006,8,7,33,93
8072007,8/7/2007,807,Tuesday,2007,8,7,32,98
8072008,8/7/2008,807,Thursday,2008,8,7,32,86
8072009,8/7/2009,807,Friday,2009,8,7,32,97
8072010,8/7/2010,807,Saturday,2010,8,7,32,121
8072011,8/7/2011,807,Sunday,2011,8,7,33,94
8072012,8/7/2012,807,Tuesday,2012,8,7,33,91
8072013,8/7/2013,807,Wednesday,2013,8,7,32,92
8072014,8/7/2014,807,Thursday,2014,8,7,32,91
8072015,8/7/2015,807,Friday,2015,8,7,32,142
8072016,8/7/2016,807,Sunday,2016,8,7,33,148
8082006,8/8/2006,808,Tuesday,2006,8,8,33,103
8082007,8/8/2007,808,Wednesday,2007,8,8,32,102
8082008,8/8/2008,808,Friday,2008,8,8,32,132
8082009,8/8/2009,808,Saturday,2009,8,8,32,128
8082010,8/8/2010,808,Sunday,2010,8,8,33,110
8082011,8/8/2011,808,Monday,2011,8,8,33,96
8082012,8/8/2012,808,Wednesday,2012,8,8,33,83
8082013,8/8/2013,808,Thursday,2013,8,8,32,82
8082014,8/8/2014,808,Friday,2014,8,8,32,127
8082015,8/8/2015,808,Saturday,2015,8,8,32,129
8082016,8/8/2016,808,Monday,2016,8,8,33,96
8092006,8/9/2006,809,Wednesday,2006,8,9,33,106
8092007,8/9/2007,809,Thursday,2007,8,9,32,100
8092008,8/9/2008,809,Saturday,2008,8,9,32,122
8092009,8/9/2009,809,Sunday,2009,8,9,33,128
8092010,8/9/2010,809,Monday,2010,8,9,33,89
8092011,8/9/2011,809,Tuesday,2011,8,9,33,73
8092012,8/9/2012,809,Thursday,2012,8,9,33,112
8092013,8/9/2013,809,Friday,2013,8,9,32,97
8092014,8/9/2014,809,Saturday,2014,8,9,32,119
8092015,8/9/2015,809,Sunday,2015,8,9,33,130
8092016,8/9/2016,809,Tuesday,2016,8,9,33,108
8102006,8/10/2006,810,Thursday,2006,8,10,33,105
8102007,8/10/2007,810,Friday,2007,8,10,32,125
8102008,8/10/2008,810,Sunday,2008,8,10,33,120
8102009,8/10/2009,810,Monday,2009,8,10,33,94
8102010,8/10/2010,810,Tuesday,2010,8,10,33,58
8102011,8/10/2011,810,Wednesday,2011,8,10,33,84
8102012,8/10/2012,810,Friday,2012,8,10,33,115
8102013,8/10/2013,810,Saturday,2013,8,10,32,141
8102014,8/10/2014,810,Sunday,2014,8,10,33,116
8102015,8/10/2015,810,Monday,2015,8,10,33,91
8102016,8/10/2016,810,Wednesday,2016,8,10,33,116
8112006,8/11/2006,811,Friday,2006,8,11,33,129
8112007,8/11/2007,811,Saturday,2007,8,11,32,162
8112008,8/11/2008,811,Monday,2008,8,11,33,85
8112009,8/11/2009,811,Tuesday,2009,8,11,33,67
8112010,8/11/2010,811,Wednesday,2010,8,11,33,87
8112011,8/11/2011,811,Thursday,2011,8,11,33,68
8112012,8/11/2012,811,Saturday,2012,8,11,33,117
8112013,8/11/2013,811,Sunday,2013,8,11,33,114
8112014,8/11/2014,811,Monday,2014,8,11,33,75
8112015,8/11/2015,811,Tuesday,2015,8,11,33,87
8112016,8/11/2016,811,Thursday,2016,8,11,33,112
8122006,8/12/2006,812,Saturday,2006,8,12,33,169
8122007,8/12/2007,812,Sunday,2007,8,12,33,133
8122008,8/12/2008,812,Tuesday,2008,8,12,33,89
8122009,8/12/2009,812,Wednesday,2009,8,12,33,73
8122010,8/12/2010,812,Thursday,2010,8,12,33,83
8122011,8/12/2011,812,Friday,2011,8,12,33,95
8122012,8/12/2012,812,Sunday,2012,8,12,34,120
8122013,8/12/2013,812,Monday,2013,8,12,33,90
8122014,8/12/2014,812,Tuesday,2014,8,12,33,89
8122015,8/12/2015,812,Wednesday,2015,8,12,33,95
8122016,8/12/2016,812,Friday,2016,8,12,33,119
8132006,8/13/2006,813,Sunday,2006,8,13,34,167
8132007,8/13/2007,813,Monday,2007,8,13,33,124
8132008,8/13/2008,813,Wednesday,2008,8,13,33,82
8132009,8/13/2009,813,Thursday,2009,8,13,33,93
8132010,8/13/2010,813,Friday,2010,8,13,33,114
8132011,8/13/2011,813,Saturday,2011,8,13,33,127
8132012,8/13/2012,813,Monday,2012,8,13,34,78
8132013,8/13/2013,813,Tuesday,2013,8,13,33,74
8132014,8/13/2014,813,Wednesday,2014,8,13,33,91
8132015,8/13/2015,813,Thursday,2015,8,13,33,98
8132016,8/13/2016,813,Saturday,2016,8,13,33,128
8142006,8/14/2006,814,Monday,2006,8,14,34,98
8142007,8/14/2007,814,Tuesday,2007,8,14,33,104
8142008,8/14/2008,814,Thursday,2008,8,14,33,89
8142009,8/14/2009,814,Friday,2009,8,14,33,109
8142010,8/14/2010,814,Saturday,2010,8,14,33,128
8142011,8/14/2011,814,Sunday,2011,8,14,34,122
8142012,8/14/2012,814,Tuesday,2012,8,14,34,76
8142013,8/14/2013,814,Wednesday,2013,8,14,33,81
8142014,8/14/2014,814,Thursday,2014,8,14,33,89
8142015,8/14/2015,814,Friday,2015,8,14,33,120
8142016,8/14/2016,814,Sunday,2016,8,14,34,114
8152006,8/15/2006,815,Tuesday,2006,8,15,34,88
8152007,8/15/2007,815,Wednesday,2007,8,15,33,122
8152008,8/15/2008,815,Friday,2008,8,15,33,103
8152009,8/15/2009,815,Saturday,2009,8,15,33,143
8152010,8/15/2010,815,Sunday,2010,8,15,34,102
8152011,8/15/2011,815,Monday,2011,8,15,34,75
8152012,8/15/2012,815,Wednesday,2012,8,15,34,81
8152013,8/15/2013,815,Thursday,2013,8,15,33,82
8152014,8/15/2014,815,Friday,2014,8,15,33,115
8152015,8/15/2015,815,Saturday,2015,8,15,33,160
8152016,8/15/2016,815,Monday,2016,8,15,34,92
8162006,8/16/2006,816,Wednesday,2006,8,16,34,109
8162007,8/16/2007,816,Thursday,2007,8,16,33,127
8162008,8/16/2008,816,Saturday,2008,8,16,33,151
8162009,8/16/2009,816,Sunday,2009,8,16,34,123
8162010,8/16/2010,816,Monday,2010,8,16,34,83
8162011,8/16/2011,816,Tuesday,2011,8,16,34,81
8162012,8/16/2012,816,Thursday,2012,8,16,34,66
8162013,8/16/2013,816,Friday,2013,8,16,33,105
8162014,8/16/2014,816,Saturday,2014,8,16,33,105
8162015,8/16/2015,816,Sunday,2015,8,16,34,144
8162016,8/16/2016,816,Tuesday,2016,8,16,34,62
8172006,8/17/2006,817,Thursday,2006,8,17,34,102
8172007,8/17/2007,817,Friday,2007,8,17,33,117
8172008,8/17/2008,817,Sunday,2008,8,17,34,117
8172009,8/17/2009,817,Monday,2009,8,17,34,72
8172010,8/17/2010,817,Tuesday,2010,8,17,34,66
8172011,8/17/2011,817,Wednesday,2011,8,17,34,90
8172012,8/17/2012,817,Friday,2012,8,17,34,124
8172013,8/17/2013,817,Saturday,2013,8,17,33,140
8172014,8/17/2014,817,Sunday,2014,8,17,34,95
8172015,8/17/2015,817,Monday,2015,8,17,34,91
8172016,8/17/2016,817,Wednesday,2016,8,17,34,82
8182006,8/18/2006,818,Friday,2006,8,18,34,125
8182007,8/18/2007,818,Saturday,2007,8,18,33,156
8182008,8/18/2008,818,Monday,2008,8,18,34,71
8182009,8/18/2009,818,Tuesday,2009,8,18,34,81
8182010,8/18/2010,818,Wednesday,2010,8,18,34,80
8182011,8/18/2011,818,Thursday,2011,8,18,34,88
8182012,8/18/2012,818,Saturday,2012,8,18,34,117
8182013,8/18/2013,818,Sunday,2013,8,18,34,118
8182014,8/18/2014,818,Monday,2014,8,18,34,80
8182015,8/18/2015,818,Tuesday,2015,8,18,34,89
8182016,8/18/2016,818,Thursday,2016,8,18,34,118
8192006,8/19/2006,819,Saturday,2006,8,19,34,155
8192007,8/19/2007,819,Sunday,2007,8,19,34,138
8192008,8/19/2008,819,Tuesday,2008,8,19,34,80
8192009,8/19/2009,819,Wednesday,2009,8,19,34,92
8192010,8/19/2010,819,Thursday,2010,8,19,34,75
8192011,8/19/2011,819,Friday,2011,8,19,34,104
8192012,8/19/2012,819,Sunday,2012,8,19,35,111
8192013,8/19/2013,819,Monday,2013,8,19,34,105
8192014,8/19/2014,819,Tuesday,2014,8,19,34,89
8192015,8/19/2015,819,Wednesday,2015,8,19,34,108
8192016,8/19/2016,819,Friday,2016,8,19,34,89
8202006,8/20/2006,820,Sunday,2006,8,20,35,142
8202007,8/20/2007,820,Monday,2007,8,20,34,93
8202008,8/20/2008,820,Wednesday,2008,8,20,34,74
8202009,8/20/2009,820,Thursday,2009,8,20,34,104
8202010,8/20/2010,820,Friday,2010,8,20,34,104
8202011,8/20/2011,820,Saturday,2011,8,20,34,127
8202012,8/20/2012,820,Monday,2012,8,20,35,99
8202013,8/20/2013,820,Tuesday,2013,8,20,34,82
8202014,8/20/2014,820,Wednesday,2014,8,20,34,80
8202015,8/20/2015,820,Thursday,2015,8,20,34,89
8202016,8/20/2016,820,Saturday,2016,8,20,34,154
8212006,8/21/2006,821,Monday,2006,8,21,35,95
8212007,8/21/2007,821,Tuesday,2007,8,21,34,77
8212008,8/21/2008,821,Thursday,2008,8,21,34,80
8212009,8/21/2009,821,Friday,2009,8,21,34,94
8212010,8/21/2010,821,Saturday,2010,8,21,34,110
8212011,8/21/2011,821,Sunday,2011,8,21,35,111
8212012,8/21/2012,821,Tuesday,2012,8,21,35,89
8212013,8/21/2013,821,Wednesday,2013,8,21,34,73
8212014,8/21/2014,821,Thursday,2014,8,21,34,80
8212015,8/21/2015,821,Friday,2015,8,21,34,102
8212016,8/21/2016,821,Sunday,2016,8,21,35,126
8222006,8/22/2006,822,Tuesday,2006,8,22,35,98
8222007,8/22/2007,822,Wednesday,2007,8,22,34,110
8222008,8/22/2008,822,Friday,2008,8,22,34,117
8222009,8/22/2009,822,Saturday,2009,8,22,34,122
8222010,8/22/2010,822,Sunday,2010,8,22,35,96
8222011,8/22/2011,822,Monday,2011,8,22,35,85
8222012,8/22/2012,822,Wednesday,2012,8,22,35,75
8222013,8/22/2013,822,Thursday,2013,8,22,34,95
8222014,8/22/2014,822,Friday,2014,8,22,34,93
8222015,8/22/2015,822,Saturday,2015,8,22,34,121
8222016,8/22/2016,822,Monday,2016,8,22,35,101
8232006,8/23/2006,823,Wednesday,2006,8,23,35,80
8232007,8/23/2007,823,Thursday,2007,8,23,34,85
8232008,8/23/2008,823,Saturday,2008,8,23,34,118
8232009,8/23/2009,823,Sunday,2009,8,23,35,139
8232010,8/23/2010,823,Monday,2010,8,23,35,85
8232011,8/23/2011,823,Tuesday,2011,8,23,35,101
8232012,8/23/2012,823,Thursday,2012,8,23,35,75
8232013,8/23/2013,823,Friday,2013,8,23,34,123
8232014,8/23/2014,823,Saturday,2014,8,23,34,126
